scores,amazon_item,alibaba_item,perc_scores
2,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,black stand pull,13.333333333333334
2,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand aluminum cooler design macbook new notebook portabl pro sale support,13.333333333333334
2,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand height desktop printer pack vent,13.333333333333334
2,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,black stand tier printer suitabl,13.333333333333334
2,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand storag keyboard gadget lcd smartphon tablet,13.333333333333334
2,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,multi stand storag desktop keyboard tier,13.333333333333334
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,black stand tabl offic wideni desktop home remov,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,ergonom stand display desktop flat mount screen,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand base color high housewar qualiti silver simpl,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,black ergonom function layer modern multi stand,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,function multi stand file tray,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand height sell,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand acryl clamp leg supplier,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand display,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,stand america corner free game japan shape studi tabl work workstat,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,black stand acryl shelf,6.666666666666667
1,monitor stand riser drawer mesh metal desk organ laptop notebook printer holder pull storag drawer,ergonom stand furnitur stabl,6.666666666666667
0,deskjet envi manufactur officejet retch tri,printer use,0.0
0,deskjet envi manufactur officejet retch tri,printer color connect ink model sublim support wifi without,0.0
0,deskjet envi manufactur officejet retch tri,printer screen touch date expiri static code,0.0
0,deskjet envi manufactur officejet retch tri,printer compat gutter imag larger part pump seri spare videojet view,0.0
0,deskjet envi manufactur officejet retch tri,printer use black easi home inexpens student,0.0
0,deskjet envi manufactur officejet retch tri,printer static,0.0
0,deskjet envi manufactur officejet retch tri,printer cheap sublim cotton film heat pet shirt transfer,0.0
0,deskjet envi manufactur officejet retch tri,printer intellig ab flexibl grade inch larg max pla precis qidi tech touchscreen tpu,0.0
0,deskjet envi manufactur officejet retch tri,printer screen touch date static barcod code intellig small,0.0
0,deskjet envi manufactur officejet retch tri,printer multi factori format languag profession,0.0
0,deskjet envi manufactur officejet retch tri,printer bag copi paper per premium sheet,0.0
0,deskjet envi manufactur officejet retch tri,printer certif digit separ,0.0
0,deskjet envi manufactur officejet retch tri,printer screen touch coditeck continu multilanguag onlin,0.0
0,deskjet envi manufactur officejet retch tri,printer use factori color full label,0.0
0,deskjet envi manufactur officejet retch tri,printer use direct sale cheapest garment lsta,0.0
0,deskjet envi manufactur officejet retch tri,printer barcod direct factori resolut sale spurt,0.0
0,deskjet envi manufactur officejet retch tri,printer date expiri static,0.0
0,deskjet envi manufactur officejet retch tri,printer date alt cycjet expiri,0.0
0,deskjet envi manufactur officejet retch tri,printer date lightweight perform time,0.0
0,deskjet envi manufactur officejet retch tri,printer batch best cheap function multi screen supplier touch,0.0
0,deskjet envi manufactur officejet retch tri,printer multi onlin languag doubl dpi kelier maximum min nozzl speed,0.0
1,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec best hand piec,10.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec connector qualiti singl,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec angl contra endo motor cordless,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec factori light,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec qualiti anti retract,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec five color effect,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec low china hot sell supplier,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec connector qualiti singl,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec connector qualiti singl,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,air handpiec soco standard way bear push electr germani,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,air compat handpiec head key one soco standard type way,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec dead hour jinm never,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec type cool intern low ratio rose system,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec design dynal equip nsk plu point three,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec lamp,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,air handpiec singl,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec bear button ceram denal five light model push,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec type coupl fiber maxson optic quick,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec connector qualiti singl,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,handpiec angl contra endo endodont factori function motor reciproc treatment wireless,0.0
0,aposen cyclon hand hepa kpa lithium suction tech vac wet,compat handpiec fiber best clinic drill electr kavo,0.0
1,owofan spring,cylind ga inch lift prop shock spring strut,50.0
1,owofan spring,spring action applianc balanc differ digit doubl hing hous leaf type,50.0
1,owofan spring,spring factori torsion big,50.0
1,owofan spring,spring compress iso mould load die standard medium red,50.0
1,owofan spring,spring mould manufactur die china inject,50.0
1,owofan spring,spring wind alibaba china weihui,50.0
1,owofan spring,spring plastic oem industri,50.0
1,owofan spring,spring iso die mold sell squar standard wire,50.0
1,owofan spring,spring custom iso mould die special,50.0
1,owofan spring,spring manufactur oem,50.0
1,owofan spring,spring iso mould dih load strong,50.0
1,owofan spring,spring coil compress cost custom factori high perform retract,50.0
1,owofan spring,spring torsion clothespin durabl hongsheng,50.0
1,owofan spring,spring,50.0
1,owofan spring,spring compress color good metal notebook plastic qualiti,50.0
1,owofan spring,spring coil furnitur bed bonnel gener home lsc use,50.0
1,owofan spring,spring iso mould rectangular,50.0
1,owofan spring,spring door garag right set thread torsion univers wind,50.0
1,owofan spring,ga spring strut advertis billboard box light window,50.0
1,owofan spring,cylind ga lift spring deliveri furnitur lockabl outdoor quick style,50.0
1,owofan spring,spring custom industri supplier,50.0
1,anyon layer,jinwel layer,50.0
1,anyon layer,layer adult ylw,50.0
1,anyon layer,layer stock high haiyong packag plain shi summer,50.0
1,anyon layer,layer five supplier,50.0
1,anyon layer,layer,50.0
1,anyon layer,layer facemask high mascarilla direct fullblack manufactur readi ship suppli,50.0
1,anyon layer,layer cotton decor parti pattern pocket reus solid,50.0
1,anyon layer,layer facemask pli mascarilla chiruguch indivius negro wrap,50.0
1,anyon layer,layer protect,50.0
1,anyon layer,layer pli protect effici health,50.0
1,anyon layer,layer breathabl adult anti design droplet respir special student thin,50.0
1,anyon layer,layer,50.0
1,anyon layer,layer daili adult cheapest elast high mascarilla protect,50.0
1,anyon layer,layer product custom four good logo white,50.0
1,anyon layer,layer daili product,50.0
1,anyon layer,layer pli earloop deliveri faster foldabl mass mouth one stock time use,50.0
1,anyon layer,layer doubl meltblown,50.0
1,anyon layer,layer breathabl earloop,50.0
1,anyon layer,layer black certifi facemask pli,50.0
1,anyon layer,layer approv child factori,50.0
1,anyon layer,layer cotton amazon babi bath hot muslin newborn sell towel warm,50.0
3,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,blanket couch curtain effect quickli remov sock,27.27272727272727
1,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov roller fluff anti ball bross cashmer depilatori peluch shave tool woven,9.090909090909092
1,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov pill qualiti custom cashmer comb free ship top,9.090909090909092
1,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov sell qualiti high cashmer comb devic plastic,9.090909090909092
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov batteri oper pill,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov industri manual perfect recharg roller usb,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov factori household manufactur,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov sale price lowest safe,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov sell trimmer qualiti high ball marsk,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov factori batteri oper cheap drive easi outlet price tweed,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov mgsga,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov sale,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov hair manufactur roller chines custom new noooth pet pocket size,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov coat elimin fluff mini woolen,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov qualiti electron fast high,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov amazon cut hair hairbal odm oem remo sell sticki strimmer trimmer,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov recharg home use machin profession,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov batteri oper home use,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov amazon pill fluff dust handheld sale,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov batteri box highli popular qualiti,0.0
0,cashmer effect electrostat fuzz lint popchos quickli shaver sock sweater wool,remov pill profession best bobbl furnitur perform,0.0
1,argu reolink,arlo batteri cra recharg reolink,50.0
1,argu reolink,reolink film kit policeman reusabl revers,50.0
0,argu reolink,banda dobl fijo punto temperatura,0.0
0,argu reolink,kit ahd hot dvr indoor sale servil,0.0
0,argu reolink,drone,0.0
0,argu reolink,keyboard sequridad,0.0
0,argu reolink,cctv soar,0.0
0,argu reolink,hot sale receiv wopson,0.0
0,argu reolink,para mini control desarrollo espia nino pir propio remoto tuya vigilancia web woox,0.0
0,argu reolink,camera,0.0
0,argu reolink,view audio night vision angl manufactur mini,0.0
0,argu reolink,sell hot degre hdp night vision wireless,0.0
0,argu reolink,audio cheapest megapixel waterproof way,0.0
0,argu reolink,fix,0.0
0,argu reolink,arlo netgear pro,0.0
0,argu reolink,best auto app boshen qualiti wdr,0.0
0,argu reolink,app dual light outdoor sourc,0.0
0,argu reolink,sell kit hot nvr warranti year,0.0
0,argu reolink,ahd auto back para rear system trasera vehicl view,0.0
0,argu reolink,best choic,0.0
0,argu reolink,cctv fil ptz san sell surveil top video,0.0
0,argu reolink,drone,0.0
0,argu reolink,wireless,0.0
2,mattress bestla loop lounger newborn,lounger coutur jardin loop outdoor sun sunb,40.0
1,mattress bestla loop lounger newborn,air lounger mesh,20.0
1,mattress bestla loop lounger newborn,lounger portabl cot crib cuna delux infant oragan safeti set,20.0
1,mattress bestla loop lounger newborn,lounger crib carri snuggest,20.0
1,mattress bestla loop lounger newborn,lounger amazon fold hot multifunct portabl sale toddler travel,20.0
0,mattress bestla loop lounger newborn,roll visco pack relax,0.0
0,mattress bestla loop lounger newborn,pad chang direct dispos factori hld medic,0.0
0,mattress bestla loop lounger newborn,cot pad breathabl hangzhou latex fit luxuri,0.0
0,mattress bestla loop lounger newborn,sale exclus latest,0.0
0,mattress bestla loop lounger newborn,pressur breathabl care reliev bodi diglant dri hotel,0.0
0,mattress bestla loop lounger newborn,qualiti better custom,0.0
0,mattress bestla loop lounger newborn,organ pressur fabric knit comfort care latex qualiti reliev,0.0
0,mattress bestla loop lounger newborn,fabric water box crashproof encas foam repel roll stain wsr,0.0
0,mattress bestla loop lounger newborn,side waveless waterb,0.0
0,mattress bestla loop lounger newborn,supplier foam aidi gel hybrid manufactur memori price visco zone,0.0
